months_driven,total_kms_driven,make,vehicle_model,year,fuel_type,last_service_type,days_until_service,kms_until_service,driver_profile,trigger
1.95,3209.0,Hyundai,i20,2014,petrol,brake_service,90,4791.0,average,km
0.85,731.3,Maruti,Baleno,2012,hybrid,brake_service,169,4459.2,light,time
2.25,6476.4,Volkswagen,Polo,2024,petrol,full_service,46,4523.6,heavy,km
3.97,3554.9,Volkswagen,Polo,2015,petrol,oil_change,47,1392.6,light,time
0.11,323.8,Maruti,Vitara,2015,petrol,full_service,91,7676.2,heavy,km
0.22,256.7,Honda,Accord,2018,diesel,full_service,162,6949.6,average,time
4.41,4603.6,Maruti,Swift,2019,diesel,oil_change,38,1271.0,light,time
1.97,2987.8,Volkswagen,Tiguan,2012,petrol,oil_change,98,5012.2,average,km
6.45,8113.2,Volkswagen,Golf,2020,hybrid,oil_change,13,554.4,average,time
3.81,3568.8,Honda,Civic,2012,diesel,brake_service,75,2282.2,light,time
9.13,7872.9,Maruti,Swift,2014,electric,oil_change,17,476.5,light,time
3.81,6291.2,Hyundai,Creta,2018,hybrid,brake_service,48,2624.4,average,time
3.35,5544.9,Maruti,Swift,2016,hybrid,brake_service,108,5809.2,average,time
7.46,10739.7,Ford,Focus,2017,electric,oil_change,119,5593.6,average,time
4.28,13708.0,Maruti,Vitara,2021,diesel,oil_change,27,2792.0,heavy,km
4.13,8098.6,Hyundai,i20,2021,electric,oil_change,236,15264.1,average,time
0.66,1477.0,Maruti,Swift,2012,hybrid,oil_change,107,8123.0,heavy,km
5.19,14243.8,BMW,X3,2017,electric,full_service,207,18579.0,heavy,time
1.34,2291.7,Toyota,Camry,2019,petrol,brake_service,136,7708.3,average,km
3.47,9118.1,Hyundai,Tucson,2021,petrol,full_service,22,1881.9,heavy,km
1.66,1850.6,Toyota,Corolla,2019,petrol,full_service,104,3794.8,average,time
2.71,8460.2,Maruti,Vitara,2014,diesel,oil_change,34,3539.8,heavy,km
1.06,824.9,Honda,CR-V,2014,petrol,oil_change,135,3583.4,light,time
4.47,3371.4,Toyota,RAV4,2014,petrol,full_service,81,1958.6,light,time
1.73,2572.4,Volkswagen,Golf,2018,hybrid,oil_change,117,5783.3,average,time
4.87,7836.3,Hyundai,Creta,2011,petrol,full_service,3,163.7,average,km
3.79,2883.3,BMW,3 Series,2011,diesel,oil_change,82,2012.2,light,time
5.25,7724.6,Volkswagen,Tiguan,2015,petrol,full_service,7,275.4,average,km
5.68,7888.7,Toyota,RAV4,2019,petrol,oil_change,7,329.1,average,time
2.78,1832.4,Volkswagen,Tiguan,2020,diesel,oil_change,73,1579.8,light,time
6.55,4050.5,Ford,Escape,2020,diesel,brake_service,11,219.9,light,time
1.32,3595.8,Honda,CR-V,2013,electric,full_service,300,26531.2,heavy,time
5.14,7785.3,Maruti,Vitara,2013,hybrid,oil_change,6,310.6,average,time
4.8,3041.7,Honda,CR-V,2022,petrol,full_service,42,863.8,light,time
9.41,17297.7,BMW,5 Series,2020,electric,oil_change,100,6007.6,average,time
1.15,1532.8,Volkswagen,Polo,2020,diesel,oil_change,161,6878.7,average,time
4.38,5341.3,BMW,5 Series,2010,petrol,oil_change,65,2658.7,average,km
4.83,4064.2,Ford,Focus,2019,petrol,oil_change,23,639.5,light,time
4.51,7786.0,Toyota,RAV4,2010,petrol,full_service,3,214.0,average,km
9.35,7143.4,BMW,3 Series,2010,electric,oil_change,124,3130.5,light,time
5.02,8733.0,Ford,Fiesta,2019,petrol,oil_change,22,1267.0,average,km
5.27,14411.1,Maruti,Vitara,2016,diesel,oil_change,1,45.9,heavy,time
3.06,8777.4,Maruti,Vitara,2024,petrol,oil_change,24,2222.6,heavy,km
2.68,4127.1,Volkswagen,Golf,2016,petrol,inspection,113,5628.6,average,time
0.66,1741.7,Toyota,Corolla,2012,petrol,brake_service,68,6258.3,heavy,km
0.56,1109.4,Maruti,Swift,2010,petrol,oil_change,106,6890.6,average,km
5.62,8752.1,Honda,Civic,2022,petrol,oil_change,7,359.3,average,time
1.5,468.5,Maruti,Swift,2019,diesel,oil_change,122,1336.2,light,time
1.96,7026.6,Toyota,Camry,2016,petrol,oil_change,26,2973.4,heavy,km
1.82,2597.4,Hyundai,Tucson,2010,electric,full_service,326,15010.7,average,time
7.65,20726.5,Volkswagen,Golf,2012,electric,oil_change,65,5717.5,heavy,time
1.86,2534.6,Toyota,Corolla,2024,diesel,oil_change,120,5186.9,average,time
4.45,7245.9,Honda,Accord,2024,diesel,oil_change,47,2528.3,average,time
3.49,2541.1,Hyundai,Tucson,2021,petrol,full_service,78,1835.1,light,time
5.83,10638.1,BMW,3 Series,2022,diesel,oil_change,21,1225.1,average,time
2.17,8396.1,Maruti,Vitara,2019,petrol,oil_change,12,1603.9,heavy,km
3.22,2025.0,Honda,Civic,2018,electric,inspection,264,5341.3,light,time
0.55,704.5,Hyundai,Creta,2010,petrol,oil_change,179,7295.5,average,km
5.92,4253.9,Volkswagen,Golf,2011,diesel,inspection,22,534.1,light,time
13.8,12507.3,Maruti,Swift,2015,electric,oil_change,9,271.8,light,time
3.7,3128.7,BMW,3 Series,2014,diesel,oil_change,51,1382.0,light,time
2.73,6848.1,Ford,Focus,2022,hybrid,full_service,76,6351.9,heavy,km
2.24,3490.6,Hyundai,Tucson,2014,petrol,oil_change,88,4509.4,average,km
2.41,8793.3,Maruti,Baleno,2020,petrol,full_service,10,1206.7,heavy,km
5.34,9800.4,Honda,CR-V,2024,petrol,brake_service,18,1086.9,average,time
8.15,5344.4,BMW,X3,2019,electric,oil_change,129,2824.8,light,time
0.65,1008.4,BMW,3 Series,2017,petrol,full_service,160,8113.2,average,time
5.9,11631.4,Volkswagen,Tiguan,2023,electric,oil_change,176,11516.6,average,time
2.52,5289.8,Volkswagen,Polo,2014,diesel,oil_change,96,6710.2,average,km
1.56,4629.5,Toyota,Corolla,2023,petrol,oil_change,65,6370.5,heavy,km
2.92,3710.6,Hyundai,Tucson,2023,diesel,oil_change,100,4206.3,average,time
5.2,4863.2,BMW,5 Series,2016,petrol,oil_change,19,579.6,light,time
5.35,7958.1,Ford,Fiesta,2012,hybrid,oil_change,0,9.3,average,time
2.63,5035.5,Toyota,Camry,2018,petrol,oil_change,80,4964.5,heavy,km
2.17,6068.4,Ford,Escape,2024,petrol,oil_change,52,4931.6,heavy,km
1.18,3279.8,Maruti,Vitara,2011,petrol,full_service,52,4720.2,heavy,km
3.85,7189.4,Hyundai,i20,2021,petrol,full_service,60,3810.6,average,km
3.44,7175.7,BMW,3 Series,2016,petrol,full_service,41,2824.3,average,km
4.16,6655.0,Maruti,Swift,2011,petrol,oil_change,25,1345.0,average,km
5.14,4059.9,Toyota,Camry,2015,diesel,full_service,16,429.0,light,time
0.81,3102.3,Maruti,Baleno,2019,petrol,full_service,55,6897.7,heavy,km
5.26,9729.7,Maruti,Baleno,2022,petrol,full_service,20,1270.3,average,km
4.24,5828.1,Toyota,RAV4,2012,hybrid,oil_change,55,2480.2,average,time
4.64,5624.4,Volkswagen,Golf,2024,petrol,oil_change,38,1504.7,average,time
1.49,2669.1,Volkswagen,Golf,2015,diesel,inspection,152,9007.8,average,time
3.21,6342.1,Hyundai,Tucson,2018,diesel,oil_change,78,5062.2,heavy,time
5.09,3387.4,Hyundai,i20,2020,petrol,inspection,29,621.2,light,time
0.83,777.5,Hyundai,Creta,2023,diesel,oil_change,171,5115.7,light,time
3.68,1825.8,Volkswagen,Tiguan,2021,petrol,oil_change,93,1625.2,light,time
1.25,1420.3,Hyundai,i20,2013,hybrid,oil_change,142,5565.6,average,time
1.92,1818.9,Volkswagen,Tiguan,2018,petrol,oil_change,134,4202.4,light,time
5.78,5932.6,Volkswagen,Golf,2015,hybrid,brake_service,14,461.9,average,time
3.24,6701.7,Toyota,RAV4,2013,petrol,full_service,18,1298.3,average,km
3.26,1999.0,Volkswagen,Polo,2019,diesel,inspection,93,1926.5,light,time
3.89,7280.9,Toyota,Corolla,2017,petrol,brake_service,45,2719.1,average,km
9.26,5087.0,Hyundai,i20,2014,electric,oil_change,79,1402.8,light,time
5.99,4033.2,Toyota,Camry,2024,hybrid,oil_change,46,1008.5,light,time
1.09,2044.3,Ford,Focus,2023,diesel,full_service,139,8454.6,heavy,time
0.51,1098.2,Honda,CR-V,2013,petrol,oil_change,102,6901.8,average,km
1.8,3786.8,Honda,CR-V,2018,petrol,oil_change,92,6213.2,average,km
3.63,6247.5,Ford,Focus,2019,hybrid,inspection,49,2755.6,average,time
1.02,732.4,BMW,3 Series,2020,diesel,oil_change,148,3579.8,light,time
2.61,2553.3,Hyundai,i20,2016,diesel,brake_service,107,3361.4,light,time
5.38,6675.9,Toyota,RAV4,2011,petrol,oil_change,32,1324.1,average,km
2.45,5060.6,BMW,3 Series,2022,hybrid,full_service,104,7014.1,average,time
0.8,1140.4,Toyota,Corolla,2021,petrol,oil_change,163,8241.6,average,time
2.32,3799.6,Maruti,Vitara,2017,petrol,brake_service,116,6200.4,average,km
1.27,3564.1,Volkswagen,Golf,2010,hybrid,oil_change,65,6035.9,heavy,km
2.11,5923.2,Maruti,Baleno,2017,petrol,full_service,44,4076.8,heavy,km
0.32,1026.8,BMW,3 Series,2018,petrol,inspection,79,8973.2,heavy,km
2.77,5481.0,Honda,CR-V,2016,petrol,oil_change,69,4519.0,average,km
3.74,5664.9,BMW,5 Series,2024,petrol,oil_change,65,3193.4,average,time
5.27,4660.1,Toyota,RAV4,2015,diesel,oil_change,15,419.6,light,time
2.47,11337.9,Maruti,Swift,2019,hybrid,full_service,4,662.1,heavy,km
2.87,8171.9,Hyundai,Tucson,2022,hybrid,full_service,53,5028.1,heavy,km
2.07,2544.7,Honda,CR-V,2020,petrol,full_service,115,4724.3,average,time
4.22,7170.0,BMW,5 Series,2013,petrol,full_service,15,830.0,average,km
0.8,1406.7,Volkswagen,Tiguan,2011,petrol,oil_change,122,6593.3,average,km
5.09,14737.9,Maruti,Baleno,2012,electric,full_service,198,18773.8,heavy,time
2.26,1951.8,Toyota,RAV4,2019,diesel,oil_change,126,3533.4,light,time
3.95,6952.5,Toyota,Camry,2019,petrol,full_service,51,3047.5,average,km
3.18,5855.7,Honda,Accord,2012,petrol,full_service,36,2144.3,average,km
4.38,11360.4,Hyundai,Creta,2010,diesel,full_service,9,639.6,heavy,km
3.6,5195.6,Volkswagen,Golf,2010,electric,oil_change,245,11654.9,average,time
1.58,1199.9,Maruti,Baleno,2020,diesel,oil_change,119,3029.7,light,time
4.86,4178.4,BMW,X3,2017,hybrid,full_service,21,596.8,light,time
0.71,1137.2,Hyundai,Creta,2019,petrol,inspection,160,8695.9,average,time
1.45,2470.8,BMW,5 Series,2012,hybrid,full_service,126,7129.2,average,km
4.88,2992.5,Toyota,Corolla,2022,hybrid,inspection,21,438.8,light,time
6.55,11655.8,Ford,Focus,2019,diesel,brake_service,8,465.2,average,time
0.35,503.5,BMW,3 Series,2010,diesel,oil_change,192,6688.0,light,time
0.97,1098.4,Maruti,Swift,2018,diesel,inspection,143,5097.0,average,time
4.48,7540.3,BMW,5 Series,2011,petrol,inspection,9,459.7,average,km
5.95,6099.6,Toyota,Camry,2018,petrol,oil_change,21,705.4,light,time
2.34,3553.9,Maruti,Baleno,2015,petrol,oil_change,90,4446.1,average,km
4.92,3303.4,Ford,Focus,2011,petrol,full_service,56,1202.0,light,time
1.04,2890.5,Honda,CR-V,2012,petrol,oil_change,56,5109.5,heavy,km
3.1,3675.8,Maruti,Vitara,2013,diesel,inspection,63,2523.5,average,time
2.07,6326.8,BMW,5 Series,2022,electric,brake_service,267,26497.6,heavy,time
10.95,35008.2,Hyundai,Tucson,2016,electric,oil_change,100,10482.7,heavy,time
1.1,4911.9,BMW,X3,2014,diesel,inspection,49,7088.1,heavy,km
1.16,874.1,Maruti,Vitara,2016,diesel,inspection,184,4397.6,light,time
0.83,1475.5,Maruti,Vitara,2024,electric,inspection,355,21243.0,average,time
3.64,5050.7,Maruti,Baleno,2018,petrol,full_service,54,2480.5,average,time
3.84,4825.4,Hyundai,i20,2024,petrol,inspection,78,3200.5,average,time
3.57,2211.3,Volkswagen,Golf,2015,electric,inspection,249,5155.6,light,time
5.72,4883.8,Honda,Civic,2019,electric,inspection,182,5077.0,light,time
1.74,3655.4,Volkswagen,Polo,2016,diesel,inspection,138,9349.2,average,time
3.34,9057.4,Toyota,Camry,2010,diesel,full_service,32,2942.6,heavy,km
4.01,3141.9,Volkswagen,Tiguan,2016,petrol,inspection,52,1340.8,light,time
4.37,3533.8,Hyundai,i20,2015,hybrid,oil_change,57,1540.4,light,time
0.83,1638.9,Hyundai,Tucson,2016,petrol,oil_change,133,8361.1,average,km
0.87,1740.7,Maruti,Baleno,2014,hybrid,oil_change,114,7859.3,average,km
5.16,3347.6,Ford,Focus,2017,petrol,full_service,33,697.6,light,time
1.74,5044.5,Ford,Fiesta,2016,petrol,brake_service,52,4955.5,heavy,km
3.4,6253.9,Honda,Civic,2016,diesel,full_service,35,2065.6,average,time
5.17,9027.1,Maruti,Baleno,2024,hybrid,oil_change,2,106.9,average,time
0.53,768.2,BMW,3 Series,2022,hybrid,full_service,187,9057.9,average,time
2.29,3867.0,Hyundai,Creta,2016,hybrid,oil_change,125,6899.4,average,time
1.12,2003.5,Honda,Civic,2012,electric,oil_change,335,19992.4,average,time
2.42,1650.8,Maruti,Vitara,2011,electric,oil_change,302,6565.6,light,time
5.48,4980.2,Maruti,Swift,2011,hybrid,oil_change,33,976.5,light,time
5.2,4135.1,Hyundai,Tucson,2023,petrol,oil_change,1,17.2,light,time
0.81,1223.5,Hyundai,Tucson,2012,electric,inspection,357,18439.4,average,time
3.79,5575.8,BMW,X3,2013,petrol,full_service,44,2118.3,average,time
4.54,4896.2,Volkswagen,Golf,2017,petrol,full_service,51,1790.5,average,time
0.4,1385.4,BMW,5 Series,2018,petrol,full_service,75,8614.6,heavy,km
1.42,2549.8,Maruti,Swift,2023,diesel,oil_change,123,7279.0,average,time
2.66,8326.3,Ford,Focus,2011,hybrid,full_service,12,1273.7,heavy,km
1.39,1142.7,Volkswagen,Tiguan,2015,hybrid,inspection,157,4220.4,light,time
1.47,2243.7,Volkswagen,Tiguan,2011,hybrid,oil_change,132,6631.5,average,time
4.66,7006.0,Ford,Fiesta,2010,petrol,brake_service,18,994.0,average,km
0.16,193.7,Hyundai,Creta,2011,diesel,full_service,187,9607.7,average,time
2.14,3883.5,Toyota,Camry,2024,petrol,oil_change,112,6519.4,average,time
2.77,5318.3,Volkswagen,Polo,2024,hybrid,oil_change,83,5195.5,average,time
3.93,4512.8,BMW,5 Series,2017,diesel,oil_change,92,3477.8,average,time
4.28,8650.6,Ford,Fiesta,2021,hybrid,oil_change,68,4549.4,average,km
3.82,7272.4,Hyundai,i20,2012,petrol,brake_service,12,727.6,average,km
5.64,9055.2,Toyota,Corolla,2015,diesel,full_service,1,51.7,average,time
4.64,3373.1,Toyota,Camry,2014,electric,oil_change,213,5104.2,light,time
5.25,9967.1,Ford,Escape,2023,hybrid,oil_change,12,756.4,average,time
2.63,2516.4,Maruti,Vitara,2010,petrol,inspection,123,3711.5,light,time
4.96,3659.2,Hyundai,Tucson,2024,diesel,oil_change,27,664.2,light,time
5.14,2972.1,Honda,Accord,2016,petrol,oil_change,32,591.8,light,time
4.23,6773.8,Ford,Escape,2012,diesel,full_service,90,4723.4,average,time
3.37,5718.9,Hyundai,Creta,2016,diesel,oil_change,87,4827.8,average,time
11.41,27149.5,Honda,CR-V,2018,electric,full_service,20,1538.3,average,time
1.6,1297.2,Hyundai,Tucson,2011,petrol,brake_service,120,3006.4,light,time
5.05,9294.6,Toyota,RAV4,2017,diesel,oil_change,39,2341.2,average,time
9.2,13962.3,Honda,Accord,2022,electric,inspection,97,4821.3,average,time
6.78,12222.8,Maruti,Swift,2018,electric,oil_change,148,8738.3,average,time
1.81,1404.0,Maruti,Vitara,2017,hybrid,inspection,160,4053.1,light,time
5.43,7659.8,Toyota,Camry,2014,petrol,brake_service,7,340.2,average,km
3.58,2456.1,Toyota,Camry,2010,diesel,inspection,82,1853.0,light,time
2.13,3575.4,Toyota,Camry,2023,petrol,brake_service,134,7424.6,average,km
1.07,455.7,BMW,3 Series,2024,petrol,inspection,173,2426.0,light,time
1.99,1357.9,Honda,Accord,2019,petrol,full_service,108,2372.9,light,time
5.45,7453.0,BMW,3 Series,2011,petrol,brake_service,14,616.6,average,time
1.42,2264.0,Toyota,Camry,2011,diesel,inspection,133,6989.4,average,time
3.47,5193.5,BMW,5 Series,2013,petrol,oil_change,61,2806.5,average,km
3.05,4233.5,Volkswagen,Tiguan,2021,diesel,full_service,133,5973.9,average,time
4.28,3317.6,BMW,X3,2014,diesel,full_service,43,1115.7,light,time
4.31,6505.8,Toyota,Corolla,2011,hybrid,full_service,35,1737.0,average,time
3.98,3651.7,BMW,X3,2010,petrol,full_service,64,1966.5,light,time
1.89,6843.4,Toyota,RAV4,2022,petrol,oil_change,35,4156.6,heavy,km
4.94,9572.8,Ford,Fiesta,2022,petrol,full_service,23,1427.2,average,km
0.72,2592.4,Volkswagen,Polo,2016,hybrid,oil_change,82,9407.6,heavy,km
1.01,736.7,Ford,Escape,2020,hybrid,full_service,128,3212.9,light,time
0.97,1367.0,Honda,Civic,2012,diesel,oil_change,138,6451.7,average,time
0.12,101.5,Volkswagen,Golf,2017,petrol,oil_change,184,4781.9,light,time
1.9,2014.5,Toyota,Corolla,2023,hybrid,full_service,164,5533.1,light,time
3.95,2954.9,Maruti,Baleno,2011,diesel,full_service,104,2518.3,light,time
2.16,1897.1,Honda,Civic,2016,diesel,oil_change,124,3650.4,light,time
0.46,1675.7,Volkswagen,Polo,2018,hybrid,oil_change,88,10324.3,heavy,km
1.57,4397.8,Hyundai,Tucson,2010,petrol,brake_service,37,3602.2,heavy,km
2.41,1901.4,Maruti,Swift,2017,petrol,inspection,100,2616.1,light,time
1.6,2301.4,Hyundai,Creta,2019,petrol,oil_change,141,6617.2,average,time
2.96,3172.3,Volkswagen,Polo,2015,petrol,full_service,124,4380.3,light,time
4.72,11969.0,Volkswagen,Tiguan,2018,hybrid,inspection,0,31.0,heavy,km
5.32,4519.2,Ford,Escape,2010,petrol,full_service,20,561.9,light,time
4.54,3782.3,Maruti,Vitara,2014,diesel,oil_change,52,1453.9,light,time
1.32,4137.5,Hyundai,Tucson,2022,petrol,oil_change,68,6862.5,heavy,km
2.88,2855.7,BMW,3 Series,2013,diesel,oil_change,80,2634.8,light,time
3.75,4379.6,Hyundai,Creta,2024,petrol,full_service,78,3015.1,average,time
4.86,7387.4,Honda,Accord,2016,electric,oil_change,178,8857.0,average,time
3.29,3239.4,Volkswagen,Polo,2013,hybrid,oil_change,101,3249.3,light,time
1.43,2183.4,Toyota,RAV4,2020,hybrid,full_service,161,8144.7,average,time
1.51,3911.4,Hyundai,Creta,2012,petrol,inspection,47,4088.6,heavy,km
1.93,2610.0,Honda,Accord,2020,diesel,full_service,98,4244.7,average,time
5.44,2420.7,BMW,3 Series,2011,diesel,full_service,2,21.5,light,time
0.64,1065.2,Honda,Civic,2021,petrol,oil_change,117,6848.8,average,time
4.02,6563.7,Ford,Focus,2011,diesel,oil_change,69,3669.8,average,time
1.47,1612.1,Volkswagen,Polo,2016,diesel,full_service,123,4540.0,average,time
3.4,10307.6,Hyundai,Tucson,2024,petrol,oil_change,7,692.4,heavy,km
5.83,4458.9,Honda,Civic,2015,petrol,full_service,18,439.7,light,time
1.58,2247.2,Maruti,Vitara,2011,petrol,full_service,96,4405.9,average,time
0.63,2287.3,Honda,Civic,2024,petrol,full_service,71,8712.7,heavy,km
5.48,3813.7,Hyundai,i20,2018,hybrid,oil_change,11,246.0,light,time
0.9,821.9,Ford,Fiesta,2018,hybrid,inspection,118,3417.2,light,time
2.88,2725.6,Volkswagen,Tiguan,2017,hybrid,full_service,61,1845.3,light,time
5.01,5167.8,Maruti,Vitara,2015,petrol,full_service,27,910.0,light,time
1.82,4263.8,Toyota,Camry,2010,petrol,oil_change,48,3736.2,heavy,km
0.63,799.7,Hyundai,Creta,2010,hybrid,full_service,199,8509.4,average,time
2.28,7988.7,Maruti,Vitara,2020,diesel,brake_service,59,7011.3,heavy,km
3.11,5090.3,Ford,Escape,2013,petrol,full_service,51,2909.7,average,km
1.99,2950.8,BMW,X3,2012,hybrid,full_service,141,6649.2,average,km
0.66,1152.4,Toyota,Corolla,2023,hybrid,brake_service,151,8932.2,average,time
0.13,93.7,Hyundai,i20,2017,electric,oil_change,337,8351.6,light,time
2.48,3961.4,Hyundai,Creta,2020,hybrid,inspection,108,5713.5,average,time
2.9,2120.2,Hyundai,Tucson,2024,petrol,oil_change,88,2157.9,light,time
2.51,7700.1,Maruti,Swift,2019,petrol,full_service,24,2299.9,heavy,km
3.37,5217.0,Toyota,Camry,2010,electric,full_service,185,9268.4,average,time
10.9,36392.6,Ford,Escape,2017,electric,brake_service,30,3267.8,heavy,time
3.49,4511.5,Toyota,Corolla,2010,petrol,oil_change,56,2382.4,average,time
2.38,10086.6,Maruti,Swift,2011,diesel,oil_change,14,1913.4,heavy,km
6.39,8249.2,Volkswagen,Tiguan,2018,petrol,inspection,2,77.3,average,time
5.01,8097.7,Maruti,Vitara,2021,electric,full_service,229,12206.7,average,time
3.42,6036.0,Volkswagen,Tiguan,2014,hybrid,oil_change,61,3564.0,average,km
13.44,48234.2,Hyundai,Creta,2023,electric,full_service,8,923.1,heavy,time
3.21,10402.8,BMW,5 Series,2020,hybrid,oil_change,15,1597.2,heavy,km
3.54,3211.2,Ford,Focus,2014,diesel,oil_change,71,2174.6,light,time
5.58,5473.6,Ford,Escape,2019,petrol,oil_change,16,519.3,average,time
0.48,513.2,Maruti,Swift,2021,petrol,inspection,162,4993.9,light,time
3.22,7629.5,Ford,Fiesta,2022,petrol,inspection,45,3370.5,heavy,km
3.56,11809.2,Hyundai,i20,2012,diesel,full_service,3,190.8,heavy,km
0.48,888.8,Volkswagen,Polo,2014,petrol,full_service,112,7111.2,heavy,km
3.85,6925.4,Hyundai,Creta,2023,petrol,oil_change,68,4074.6,average,km
1.37,4593.6,Honda,CR-V,2019,petrol,oil_change,50,5406.4,heavy,km
3.12,8833.2,Toyota,RAV4,2010,diesel,inspection,35,3166.8,heavy,km
5.54,6271.4,Hyundai,i20,2023,electric,brake_service,200,7401.5,average,time
4.61,7658.8,Volkswagen,Tiguan,2013,petrol,brake_service,6,341.2,average,km
2.25,5075.6,Ford,Focus,2014,petrol,oil_change,38,2924.4,heavy,km
2.27,3444.9,Maruti,Baleno,2011,petrol,oil_change,91,4555.1,average,km
2.98,6112.1,Ford,Fiesta,2018,petrol,full_service,59,3887.9,average,km
3.15,6358.9,Honda,Accord,2020,electric,oil_change,241,16013.4,average,time
3.1,7083.6,Volkswagen,Tiguan,2022,diesel,full_service,88,6558.2,average,time
4.66,7391.5,Ford,Focus,2018,electric,full_service,250,12934.2,average,time
5.02,3971.7,Honda,CR-V,2019,petrol,oil_change,7,170.7,light,time
1.99,8023.7,Hyundai,i20,2022,petrol,inspection,23,2976.3,heavy,km
2.69,2770.7,Maruti,Baleno,2021,petrol,full_service,118,4034.5,light,time
10.04,16341.7,Ford,Fiesta,2021,electric,oil_change,120,6430.8,average,time
0.29,787.5,Ford,Escape,2019,diesel,brake_service,142,14212.5,heavy,km
2.61,7731.2,Maruti,Swift,2016,hybrid,oil_change,44,4268.8,heavy,km
2.15,4828.5,Toyota,Camry,2013,diesel,brake_service,97,7171.5,average,km
2.05,2518.9,Volkswagen,Golf,2010,petrol,inspection,134,5481.1,average,km
1.06,934.4,Maruti,Baleno,2010,petrol,brake_service,155,4528.6,light,time
2.47,2402.5,Volkswagen,Golf,2023,petrol,inspection,117,3604.9,light,time
2.28,4056.5,Volkswagen,Polo,2018,hybrid,full_service,118,6887.9,average,time
2.64,5631.6,Maruti,Swift,2015,petrol,inspection,34,2368.4,average,km
0.94,1031.3,Maruti,Swift,2017,petrol,oil_change,117,4266.2,average,time
3.58,5885.8,Hyundai,Tucson,2023,diesel,oil_change,89,4831.9,average,time
1.81,6240.3,Hyundai,Creta,2013,petrol,oil_change,16,1759.7,heavy,km
4.33,6021.1,Hyundai,Creta,2020,petrol,oil_change,61,2792.1,average,time
0.77,2185.8,Ford,Fiesta,2023,petrol,oil_change,94,8814.2,heavy,km
3.19,2247.1,Honda,Accord,2024,petrol,oil_change,115,2733.4,light,time
6.69,6699.3,Ford,Fiesta,2011,hybrid,brake_service,14,449.1,light,time
2.8,4526.5,Ford,Focus,2012,hybrid,full_service,82,4289.7,average,time
3.82,6303.0,Honda,Civic,2024,diesel,oil_change,76,4155.0,average,time
5.37,3410.6,Ford,Fiesta,2010,diesel,brake_service,21,440.3,light,time
